날짜,지역,미세먼지,초미세먼지,오존,이산화질소,일산화탄소,아황산가스
2011-10-27,성동구,46,,0.004,0.048,0.6,0.005
2011-10-27,광진구,46,,0.008,0.049,0.7,0.005
2011-10-27,동대문구,51,,0.005,0.06,0.9,0.006
2011-10-27,중랑구,42,,0.007,0.05,0.6,0.004
2011-10-27,성북구,41,,0.006,0.052,0.8,0.006
2011-10-27,강북구,34,,0.008,0.06,0.7,0.006
2011-10-27,도봉구,44,,0.007,0.05,0.8,0.006
2011-10-27,노원구,52,,0.007,0.052,0.7,0.006
2011-10-27,은평구,40,,0.005,0.042,0.8,0.005
2011-10-27,서대문구,40,,0.007,0.049,0.7,0.007
2011-10-27,마포구,52,,0.005,0.058,0.7,0.006
2011-10-27,양천구,39,,0.005,0.064,0.6,0.008
2011-10-27,강서구,53,,0.006,0.062,0.6,0.007
2011-10-27,구로구,55,,0.006,0.064,0.9,0.006
2011-10-27,금천구,40,,0.005,0.064,0.7,0.005
2011-10-27,영등포구,48,,0.004,0.063,0.8,0.005
2011-10-27,동작구,44,,0.008,0.057,0.7,0.005
2011-10-27,관악구,51,,0.006,0.063,0.9,0.005
2011-10-27,서초구,54,,0.006,0.057,0.7,0.006
2011-10-27,강남구,55,,0.005,0.068,0.8,0.006
2011-10-27,송파구,49,,0.008,0.049,0.8,0.005
2011-10-27,강동구,44,,0.008,0.04,0.6,0.006
2011-10-26,종로구,39,,0.005,0.037,0.6,0.004
2011-10-26,중구,37,,0.008,0.043,0.3,0.005
2011-10-26,용산구,36,,0.005,0.042,0.5,0.004
2011-10-26,성동구,37,,0.003,0.04,0.5,0.004
2011-10-26,광진구,42,,0.007,0.041,0.6,0.005
2011-10-26,동대문구,41,,0.006,0.05,0.8,0.003
2011-10-26,중랑구,36,,0.009,0.037,0.5,0.003
2011-10-26,성북구,47,,0.007,0.051,0.8,0.005
2011-10-26,강북구,25,,0.008,0.048,0.5,0.004
2011-10-26,도봉구,34,,0.009,0.035,0.6,0.005
2011-10-26,노원구,37,,0.007,0.04,0.5,0.005
2011-10-26,은평구,35,,0.01,0.029,0.7,0.004
2011-10-26,서대문구,35,,0.008,0.038,0.7,0.005
2011-10-26,마포구,40,,0.005,0.047,0.6,0.004
2011-10-26,양천구,28,,0.007,0.046,0.4,0.008
2011-10-26,강서구,41,,0.008,0.046,0.5,0.007
2011-10-26,구로구,40,,0.006,0.049,0.7,0.006
2011-10-26,금천구,30,,0.005,0.05,0.5,0.004
2011-10-26,영등포구,39,,0.005,0.049,0.6,0.004
2011-10-26,동작구,34,,0.007,0.044,0.6,0.004
2011-10-26,관악구,37,,0.007,0.049,0.7,0.006
2011-10-26,서초구,40,,0.006,0.046,0.7,0.005
2011-10-26,강남구,40,,0.004,0.055,0.7,0.004
2011-10-26,송파구,42,,0.005,0.04,0.7,0.004
2011-10-26,강동구,43,,0.006,0.034,0.6,0.005
2011-10-25,종로구,21,,0.017,0.011,0.2,0.003
2011-10-25,중구,20,,0.023,0.013,0.1,0.004
2011-10-25,용산구,21,,0.018,0.019,0.2,0.003
2011-10-25,성동구,21,,0.017,0.015,0.2,0.002
2011-10-25,광진구,20,,0.023,0.017,0.3,0.003
2011-10-25,동대문구,22,,0.02,0.017,0.4,0.002
2011-10-25,중랑구,19,,0.019,0.014,0.2,0.002
2011-10-25,성북구,16,,0.025,0.009,0.1,0.001
2011-10-25,강북구,14,,0.023,0.021,0.2,0.002
2011-10-25,도봉구,18,,0.025,0.009,0.2,0.002
2011-10-25,노원구,20,,0.019,0.014,0.2,0.003
2011-10-25,은평구,22,,0.02,0.014,0.5,0.003
2011-10-25,서대문구,20,,0.021,0.014,0.5,0.004
2011-10-25,마포구,22,,0.013,0.02,0.3,0.003
2011-10-25,양천구,17,,0.016,0.022,0.2,0.005
2011-10-25,강서구,23,,0.02,0.019,0.3,0.004
2011-10-25,구로구,20,,0.02,0.019,0.3,0.003
2011-10-25,금천구,16,,0.017,0.021,0.3,0.002
2011-10-25,영등포구,22,,0.015,0.027,0.5,0.002
2011-10-25,동작구,19,,0.022,0.013,0.2,0.001
2011-10-25,관악구,20,,0.019,0.02,0.3,0.002
2011-10-25,서초구,22,,0.018,0.019,0.3,0.003
2011-10-25,강남구,20,,0.017,0.023,0.3,0.002
2011-10-25,송파구,20,,0.022,0.011,0.3,0.003
2011-10-25,강동구,19,,0.023,0.015,0.3,0.004
2011-10-24,종로구,43,,0.017,0.021,0.5,0.005
2011-10-24,중구,40,,0.022,0.026,0.2,0.005
2011-10-24,용산구,41,,0.018,0.029,0.5,0.004
2011-10-24,성동구,39,,0.018,0.023,0.4,0.003
2011-10-24,광진구,38,,0.022,0.027,0.6,0.004
2011-10-24,동대문구,42,,0.023,0.029,0.7,0.004
2011-10-24,중랑구,41,,0.021,0.025,0.5,0.003
2011-10-24,성북구,38,,0.024,0.028,0.6,0.003
2011-10-24,강북구,35,,0.028,0.027,0.4,0.004
2011-10-24,도봉구,36,,0.026,0.019,0.5,0.004
2011-10-24,노원구,44,,0.02,0.024,0.4,0.004
2011-10-24,은평구,44,,0.021,0.021,0.8,0.004
2011-10-24,서대문구,39,,0.023,0.024,0.6,0.005
2011-10-24,마포구,41,,0.015,0.029,0.5,0.004
2011-10-24,양천구,36,,0.019,0.028,0.4,0.006
2011-10-24,강서구,42,,0.024,0.025,0.4,0.006
2011-10-24,구로구,42,,0.022,0.027,0.5,0.004
2011-10-24,금천구,37,,0.018,0.032,0.4,0.003
2011-10-24,영등포구,40,,0.02,0.035,0.7,0.004
2011-10-24,동작구,39,,0.025,0.023,0.4,0.003
2011-10-24,관악구,37,,0.021,0.03,0.5,0.004
2011-10-24,서초구,39,,0.021,0.027,0.5,0.004
2011-10-24,강남구,41,,0.018,0.035,0.5,0.005
2011-10-24,송파구,38,,0.019,0.024,0.5,0.004
2011-10-24,강동구,37,,0.02,0.026,0.5,0.005
2011-10-23,종로구,28,,0.01,0.028,0.4,0.006
2011-10-23,중구,29,,0.014,0.036,0.3,0.005
2011-10-23,용산구,28,,0.01,0.037,0.4,0.003
2011-10-23,성동구,31,,0.007,0.03,0.4,0.003
2011-10-23,광진구,26,,0.014,0.03,0.5,0.004
2011-10-23,동대문구,33,,0.013,0.039,0.7,0.005
2011-10-23,중랑구,27,,0.013,0.03,0.4,0.003
2011-10-23,성북구,28,,0.013,0.038,0.6,0.003
2011-10-23,강북구,24,,0.016,0.036,0.4,0.005
2011-10-23,도봉구,27,,0.016,0.028,0.6,0.004
2011-10-23,노원구,26,,0.014,0.03,0.4,0.005
2011-10-23,은평구,27,,0.017,0.024,0.7,0.005
2011-10-23,서대문구,27,,0.015,0.033,0.6,0.005
2011-10-23,마포구,33,,0.01,0.04,0.5,0.004
2011-10-23,양천구,27,,0.014,0.038,0.4,0.006
2011-10-23,강서구,35,,0.017,0.036,0.4,0.006
2011-10-23,구로구,33,,0.014,0.037,0.6,0.004
2011-10-23,금천구,27,,0.011,0.04,0.5,0.004
2011-10-23,영등포구,31,,0.012,0.047,0.7,0.003
2011-10-23,동작구,27,,0.013,0.036,0.5,0.003
2011-10-23,관악구,33,,0.012,0.041,0.6,0.004
2011-10-23,서초구,32,,0.01,0.04,0.5,0.004
2011-10-23,강남구,30,,0.007,0.046,0.6,0.005
2011-10-23,송파구,34,,0.01,0.03,0.6,0.003
2011-10-23,강동구,26,,0.012,0.029,0.4,0.005
2011-10-22,종로구,21,,0.011,0.025,0.4,0.005
2011-10-22,중구,21,,0.014,0.033,0.2,0.004
2011-10-22,용산구,20,,0.016,0.027,0.3,0.003
2011-10-22,성동구,22,,0.013,0.024,0.4,0.003
2011-10-22,광진구,18,,0.016,0.028,0.5,0.002
2011-10-22,동대문구,24,,0.011,0.04,0.7,0.004
2011-10-22,중랑구,19,,0.016,0.024,0.3,0.002
2011-10-22,성북구,21,,0.016,0.031,0.6,0.004
2011-10-22,강북구,20,,0.015,0.034,0.4,0.003
2011-10-22,도봉구,18,,0.018,0.023,0.4,0.003
2011-10-22,노원구,20,,0.015,0.025,0.3,0.004
2011-10-22,은평구,17,,0.013,0.022,0.6,0.003
2011-10-22,서대문구,18,,0.019,0.025,0.5,0.004
2011-10-22,마포구,24,,0.012,0.032,0.5,0.003
2011-10-22,양천구,23,,0.009,0.038,0.4,0.006
2011-10-22,강서구,30,,0.011,0.035,0.3,0.005
2011-10-22,구로구,25,,0.013,0.035,0.5,0.004
2011-10-22,금천구,21,,0.011,0.037,0.4,0.002
2011-10-22,영등포구,27,,0.009,0.045,0.8,0.003
2011-10-22,동작구,21,,0.013,0.033,0.4,0.003
2011-10-22,관악구,24,,0.012,0.038,0.6,0.003
2011-10-22,서초구,23,,0.012,0.036,0.5,0.003
2011-10-22,강남구,20,,0.012,0.039,0.5,0.004
2011-10-22,송파구,23,,0.018,0.023,0.5,0.004
2011-10-22,강동구,18,,0.02,0.022,0.4,0.004
2011-10-21,종로구,23,,0.006,0.031,0.5,0.005
2011-10-21,중구,25,,0.009,0.04,0.3,0.004
2011-10-21,용산구,20,,0.014,0.029,0.3,0.003
2011-10-21,성동구,20,,0.011,0.027,0.4,0.002
2011-10-21,광진구,22,,0.015,0.027,0.5,0.002
2011-10-21,동대문구,28,,0.008,0.046,0.8,0.004
2011-10-21,중랑구,23,,0.013,0.029,0.4,0.002
2011-10-21,성북구,26,,0.009,0.043,0.7,0.004
2011-10-21,강북구,23,,0.009,0.043,0.5,0.004
2011-10-21,도봉구,25,,0.011,0.032,0.6,0.004
2011-10-21,노원구,27,,0.008,0.034,0.5,0.004
2011-10-21,은평구,20,,0.015,0.024,0.6,0.003
2011-10-21,서대문구,17,,0.027,0.018,0.5,0.004
2011-10-21,마포구,23,,0.01,0.036,0.5,0.003
2011-10-21,양천구,20,,0.008,0.043,0.4,0.005
2011-10-21,강서구,32,,0.006,0.048,0.5,0.005
2011-10-21,구로구,25,,0.009,0.04,0.5,0.002
2011-10-21,금천구,19,,0.008,0.042,0.5,0.003
2011-10-21,영등포구,24,,0.009,0.048,0.7,0.002
2011-10-21,동작구,23,,0.01,0.039,0.6,0.003
2011-10-21,관악구,24,,0.009,0.042,0.5,0.002
2011-10-21,서초구,25,,0.011,0.037,0.5,0.003
2011-10-21,강남구,27,,0.006,0.045,0.5,0.004
2011-10-21,송파구,25,,0.013,0.024,0.5,0.003
2011-10-21,강동구,25,,0.014,0.025,0.4,0.004
2011-10-20,종로구,28,,0.007,0.034,0.6,0.005
2011-10-20,중구,30,,0.008,0.045,0.4,0.004
2011-10-20,용산구,26,,0.011,0.037,0.4,0.003
2011-10-20,광진구,28,,0.012,0.034,0.5,0.003
2011-10-20,동대문구,32,,0.01,0.049,1,0.004
2011-10-20,중랑구,31,,0.012,0.035,0.5,0.002
2011-10-20,성북구,28,,0.009,0.048,0.8,0.005
2011-10-20,강북구,20,,0.012,0.046,0.8,0.003
2011-10-20,도봉구,25,,0.013,0.036,0.7,0.003
2011-10-20,노원구,30,,0.009,0.036,0.6,0.004
2011-10-20,은평구,21,,0.017,0.025,0.6,0.003
2011-10-20,서대문구,20,,0.023,0.025,0.5,0.004
2011-10-20,마포구,27,,0.009,0.042,0.5,0.003
2011-10-20,양천구,23,,0.008,0.05,0.5,0.005
2011-10-20,강서구,31,,0.008,0.05,0.5,0.005
2011-10-20,구로구,29,,0.01,0.047,0.6,0.003
2011-10-20,금천구,22,,0.012,0.045,0.5,0.003
2011-10-20,영등포구,29,,0.005,0.048,0.8,0.003
2011-10-20,동작구,26,,0.01,0.045,0.6,0.003
2011-10-20,관악구,29,,0.009,0.049,0.7,0.002
2011-10-20,서초구,35,,0.009,0.045,0.7,0.003
2011-10-20,강남구,37,,0.008,0.053,0.7,0.004
2011-10-20,송파구,34,,0.013,0.029,0.6,0.003
2011-10-20,강동구,31,,0.013,0.027,0.5,0.004
2011-10-19,종로구,43,,0.007,0.038,0.7,0.005
2011-10-19,중구,37,,0.008,0.052,0.7,0.005
2011-10-19,용산구,34,,0.01,0.042,0.6,0.004
2011-10-19,성동구,42,,0.002,0.038,0.4,0.001
2011-10-19,광진구,35,,0.013,0.038,0.6,0.003
2011-10-19,동대문구,42,,0.01,0.052,1,0.004
2011-10-19,중랑구,34,,0.013,0.035,0.5,0.003
2011-10-19,성북구,34,,0.01,0.049,0.8,0.005
2011-10-19,강북구,26,,0.011,0.05,0.7,0.004
2011-10-19,도봉구,21,,0.009,0.038,0.7,0.005
2011-10-19,노원구,39,,0.009,0.038,0.5,0.005
2011-10-19,은평구,29,,0.01,0.034,0.6,0.003
2011-10-19,서대문구,31,,0.013,0.041,0.7,0.005
2011-10-19,마포구,40,,0.008,0.051,0.7,0.004
2011-10-19,양천구,33,,0.007,0.059,0.5,0.006
2011-10-19,강서구,44,,0.006,0.056,0.6,0.005
2011-10-19,구로구,45,,0.007,0.058,0.8,0.003
2011-10-19,금천구,31,,0.007,0.059,0.8,0.003
2011-10-19,영등포구,43,,0.008,0.04,0.8,0.003
2011-10-19,동작구,33,,0.008,0.051,0.7,0.004
2011-10-19,관악구,43,,0.007,0.058,0.9,0.003
2011-10-19,서초구,47,,0.009,0.053,0.9,0.004
2011-10-19,강남구,49,,0.008,0.059,0.8,0.004
2011-10-19,송파구,42,,0.012,0.034,0.7,0.004
2011-10-19,강동구,34,,0.013,0.029,0.5,0.004
2011-10-18,종로구,43,,0.008,0.03,0.5,0.004
2011-10-18,중구,37,,0.01,0.036,0.4,0.005
2011-10-18,용산구,36,,0.01,0.034,0.4,0.004
2011-10-18,성동구,39,,0.01,0.028,0.6,0.002
2011-10-18,광진구,40,,0.012,0.032,0.5,0.004
2011-10-18,동대문구,41,,0.007,0.044,0.5,0.003
2011-10-18,중랑구,37,,0.013,0.027,0.4,0.003
2011-10-18,성북구,36,,0.009,0.036,0.5,0.004
2011-10-18,강북구,27,,0.012,0.038,0.7,0.004
2011-10-18,도봉구,35,,0.013,0.027,0.4,0.004
2011-10-18,노원구,38,,0.009,0.03,0.4,0.005
2011-10-18,은평구,35,,0.013,0.024,0.5,0.004
2011-10-18,서대문구,33,,0.013,0.029,0.6,0.005
2011-10-18,마포구,38,,0.008,0.037,0.5,0.004
2011-10-18,양천구,29,,0.008,0.041,0.4,0.006
2011-10-18,강서구,42,,0.008,0.037,0.4,0.005
2011-10-18,구로구,43,,0.01,0.042,0.6,0.004
2011-10-18,금천구,27,,0.008,0.042,0.7,0.002
2011-10-18,영등포구,41,,0.009,0.031,0.5,0.003
2011-10-18,동작구,26,,0.011,0.035,0.5,0.003
2011-10-18,관악구,37,,0.01,0.042,0.6,0.003
2011-10-18,서초구,41,,0.01,0.039,0.5,0.004
2011-10-18,강남구,41,,0.008,0.045,0.6,0.004
2011-10-18,송파구,43,,0.011,0.029,0.5,0.004
2011-10-18,강동구,36,,0.014,0.024,0.4,0.005
2011-10-17,종로구,28,,0.018,0.014,0.3,0.003
2011-10-17,중구,29,,0.022,0.017,0.2,0.004
2011-10-17,용산구,31,,0.017,0.024,0.2,0.004
2011-10-17,광진구,37,,0.022,0.02,0.3,0.003
2011-10-17,동대문구,30,,0.022,0.018,0.1,0.002
2011-10-17,중랑구,27,,0.022,0.016,0.2,0.002
2011-10-17,성북구,25,,0.027,0.013,0.2,0.002
2011-10-17,강북구,22,,0.028,0.019,0.5,0.002
2011-10-17,도봉구,29,,0.028,0.008,0.1,0.003
2011-10-17,노원구,27,,0.02,0.012,0.2,0.003
2011-10-17,은평구,30,,0.022,0.015,0.4,0.003
2011-10-17,서대문구,21,,0.022,0.017,0.5,0.004
2011-10-17,마포구,32,,0.013,0.025,0.3,0.004
2011-10-17,양천구,22,,0.019,0.022,0.2,0.006
2011-10-17,강서구,31,,0.024,0.018,0.3,0.005
2011-10-17,구로구,32,,0.022,0.02,0.3,0.004
2011-10-17,금천구,22,,0.017,0.025,0.5,0.002
2011-10-17,영등포구,31,,0.019,0.022,0.5,0.003
2011-10-17,동작구,24,,0.021,0.018,0.3,0.002
2011-10-17,관악구,28,,0.02,0.024,0.3,0.003
2011-10-17,서초구,33,,0.019,0.023,0.3,0.004
2011-10-17,강남구,31,,0.016,0.028,0.3,0.004
2011-10-17,송파구,28,,0.021,0.016,0.3,0.002
2011-10-17,강동구,28,,0.023,0.019,0.3,0.004
2011-10-16,종로구,25,,0.015,0.021,0.4,0.005
2011-10-16,중구,24,,0.017,0.026,0.4,0.005
2011-10-16,용산구,25,,0.019,0.025,0.4,0.004
2011-10-16,광진구,24,,0.026,0.02,0.3,0.003
2011-10-16,동대문구,26,,0.018,0.028,0.3,0.004
2011-10-16,중랑구,23,,0.02,0.022,0.4,0.004
2011-10-16,성북구,22,,0.019,0.024,0.4,0.003
2011-10-16,강북구,23,,0.023,0.025,0.8,0.004
2011-10-16,도봉구,23,,0.022,0.018,0.4,0.004
2011-10-16,노원구,28,,0.015,0.021,0.3,0.005
2011-10-16,은평구,24,,0.022,0.018,0.5,0.004
2011-10-16,서대문구,25,,0.023,0.021,0.5,0.006
2011-10-16,마포구,26,,0.016,0.023,0.4,0.005
2011-10-16,양천구,20,,0.022,0.02,0.3,0.007
2011-10-16,강서구,23,,0.026,0.018,0.3,0.006
2011-10-16,구로구,28,,0.024,0.019,0.4,0.004
2011-10-16,금천구,22,,0.021,0.023,0.6,0.003
2011-10-16,영등포구,26,,0.023,0.021,0.6,0.004
2011-10-16,동작구,24,,0.026,0.017,0.3,0.003
2011-10-16,관악구,24,,0.024,0.022,0.4,0.004
2011-10-16,서초구,26,,0.023,0.021,0.4,0.005
2011-10-16,강남구,27,,0.017,0.031,0.4,0.004
2011-10-16,송파구,23,,0.022,0.018,0.5,0.004
2011-10-16,강동구,24,,0.023,0.021,0.4,0.005
2011-10-15,종로구,45,,0.005,0.037,0.7,0.007
2011-10-15,중구,44,,0.005,0.046,0.7,0.005
2011-10-15,용산구,45,,0.008,0.044,0.6,0.004
2011-10-15,성동구,46,,0.01,0.034,0.3,0.003
2011-10-15,광진구,44,,0.009,0.042,0.8,0.003
2011-10-15,동대문구,49,,0.006,0.047,0.7,0.004
2011-10-15,중랑구,43,,0.01,0.038,0.7,0.004
2011-10-15,성북구,42,,0.006,0.04,0.8,0.003
2011-10-15,강북구,43,,0.008,0.044,0.7,0.005
2011-10-15,도봉구,38,,0.008,0.036,0.7,0.003
2011-10-15,노원구,53,,0.005,0.035,0.6,0.005
2011-10-15,은평구,40,,0.009,0.031,0.8,0.003
2011-10-15,서대문구,41,,0.009,0.038,0.8,0.005
2011-10-15,마포구,46,,0.008,0.044,0.7,0.005
2011-10-15,양천구,43,,0.007,0.047,0.6,0.007
2011-10-15,강서구,50,,0.007,0.044,0.6,0.006
2011-10-15,구로구,55,,0.011,0.042,0.7,0.005
2011-10-15,금천구,45,,0.011,0.04,0.8,0.004
2011-10-15,영등포구,48,,0.007,0.04,0.8,0.004
2011-10-15,동작구,50,,0.013,0.038,0.6,0.004
2011-10-15,관악구,51,,0.011,0.043,0.7,0.005
2011-10-15,서초구,51,,0.01,0.044,0.7,0.006
2011-10-15,강남구,46,,0.008,0.049,0.7,0.005
2011-10-15,송파구,42,,0.011,0.034,0.7,0.004
2011-10-15,강동구,40,,0.011,0.033,0.6,0.006
2011-10-14,종로구,52,,0.006,0.039,0.7,0.006
2011-10-14,중구,56,,0.005,0.051,0.8,0.004
2011-10-14,용산구,47,,0.006,0.04,0.6,0.003
2011-10-14,성동구,54,,0.01,0.036,0.2,0.002
2011-10-14,광진구,54,,0.008,0.037,0.7,0.003
2011-10-14,동대문구,61,,0.005,0.055,0.7,0.004
2011-10-14,중랑구,59,,0.008,0.04,0.7,0.003
2011-10-14,성북구,52,,0.007,0.042,0.8,0.002
2011-10-14,강북구,49,,0.006,0.052,0.8,0.004
2011-10-14,도봉구,58,,0.007,0.041,0.8,0.003
2011-10-14,노원구,61,,0.005,0.039,0.6,0.005
2011-10-14,은평구,54,,0.008,0.033,0.8,0.003
2011-10-14,서대문구,55,,0.015,0.036,0.7,0.004
2011-10-14,마포구,59,,0.007,0.051,0.7,0.003
2011-10-14,양천구,54,,0.003,0.06,0.7,0.006
2011-10-14,강서구,64,,0.005,0.05,0.6,0.006
2011-10-14,구로구,61,,0.006,0.056,0.8,0.003
2011-10-14,금천구,52,,0.004,0.062,1,0.004
2011-10-14,영등포구,60,,0.003,0.05,1,0.003
2011-10-14,동작구,55,,0.005,0.054,0.7,0.004
2011-10-14,관악구,59,,0.005,0.058,0.8,0.003
2011-10-14,서초구,61,,0.006,0.054,0.7,0.003
2011-10-14,강남구,58,,0.005,0.056,0.8,0.004
2011-10-14,송파구,53,,0.009,0.037,0.8,0.003
2011-10-14,강동구,50,,0.009,0.036,0.6,0.005
2011-10-13,종로구,60,,0.008,0.047,0.9,0.008
2011-10-13,중구,64,,0.009,0.063,1,0.005
2011-10-13,용산구,52,,0.002,0.046,0.7,0.005
2011-10-13,성동구,71,,0.01,0.049,0.3,0.003
2011-10-13,광진구,50,,0.003,0.045,0.8,0.003
2011-10-13,동대문구,66,,0.009,0.064,0.9,0.005
2011-10-13,중랑구,61,,0.012,0.051,0.8,0.004
2011-10-13,성북구,56,,0.013,0.048,0.8,0.003
2011-10-13,강북구,42,,0.014,0.06,0.9,0.005
2011-10-13,도봉구,59,,0.016,0.044,0.7,0.004
2011-10-13,노원구,60,,0.009,0.049,0.7,0.005
2011-10-13,은평구,61,,0.015,0.042,0.8,0.004
2011-10-13,서대문구,62,,0.012,0.057,0.9,0.006
2011-10-13,마포구,72,,0.007,0.069,1,0.005
2011-10-13,양천구,62,,0.01,0.071,0.8,0.008
2011-10-13,강서구,78,,0.012,0.061,0.7,0.008
2011-10-13,구로구,87,,0.009,0.072,1,0.007
2011-10-13,금천구,59,,0.007,0.077,1.2,0.006
2011-10-13,영등포구,80,,0.007,0.057,1,0.006
2011-10-13,동작구,59,,0.009,0.063,0.8,0.007
2011-10-13,관악구,74,,0.008,0.071,1.1,0.006
2011-10-13,서초구,83,,0.008,0.067,1,0.006
2011-10-13,강남구,73,,0.006,0.075,1,0.006
2011-10-13,송파구,66,,0.011,0.051,1,0.005
2011-10-13,강동구,55,,0.009,0.045,0.6,0.006
2011-10-12,종로구,57,,0.004,0.042,0.8,0.007
2011-10-12,중구,54,,0.003,0.056,0.8,0.005
2011-10-12,용산구,57,,0.003,0.053,0.6,0.004
2011-10-12,성동구,61,,0.004,0.045,0.2,0.003
2011-10-12,광진구,60,,0.005,0.056,0.8,0.004
2011-10-12,동대문구,64,,0.003,0.059,0.7,0.005
2011-10-12,중랑구,55,,0.005,0.049,0.6,0.004
2011-10-12,성북구,50,,0.004,0.046,0.7,0.004
2011-10-12,강북구,38,,0.005,0.055,0.7,0.005
2011-10-12,도봉구,53,,0.007,0.042,0.6,0.005
2011-10-12,노원구,51,,0.004,0.053,0.6,0.005
2011-10-12,은평구,52,,0.006,0.04,0.7,0.004
2011-10-12,서대문구,55,,0.006,0.049,0.7,0.006
2011-10-12,마포구,64,,0.004,0.058,0.8,0.004
2011-10-12,양천구,48,,0.003,0.06,0.6,0.006
2011-10-12,강서구,72,,0.004,0.053,0.6,0.006
2011-10-12,구로구,69,,0.004,0.06,0.8,0.005
2011-10-12,금천구,40,,0.004,0.063,0.9,0.005
2011-10-12,영등포구,65,,0.002,0.048,0.8,0.004
2011-10-12,동작구,48,,0.004,0.056,0.7,0.006
2011-10-12,관악구,59,,0.004,0.06,0.9,0.004
2011-10-12,서초구,67,,0.004,0.057,0.9,0.005
2011-10-12,강남구,66,,0.002,0.069,0.8,0.006
2011-10-12,송파구,67,,0.003,0.052,0.9,0.005
2011-10-12,강동구,51,,0.003,0.045,0.5,0.005
2011-10-11,종로구,56,,0.012,0.03,0.7,0.005
2011-10-11,중구,55,,0.015,0.037,0.6,0.004
2011-10-11,용산구,56,,0.007,0.04,0.6,0.004
2011-10-11,성동구,64,,0.013,0.033,0.2,0.002
2011-10-11,광진구,69,,0.016,0.044,0.7,0.004
2011-10-11,동대문구,67,,0.013,0.046,0.6,0.004
2011-10-11,중랑구,58,,0.018,0.032,0.5,0.003
2011-10-11,성북구,51,,0.017,0.03,0.5,0.002
2011-10-11,강북구,49,,0.017,0.04,0.7,0.003
2011-10-11,도봉구,54,,0.018,0.03,0.5,0.003
2011-10-11,노원구,78,,0.005,0.033,0.5,0.004
2011-10-11,은평구,49,,0.018,0.027,0.7,0.004
2011-10-11,서대문구,53,,0.02,0.031,0.6,0.005
2011-10-11,마포구,56,,0.016,0.037,0.6,0.004
2011-10-11,양천구,41,,0.013,0.04,0.4,0.006
2011-10-11,강서구,52,,0.015,0.034,0.4,0.006
2011-10-11,구로구,57,,0.014,0.042,0.6,0.004
2011-10-11,금천구,41,,0.011,0.049,0.8,0.004
2011-10-11,영등포구,53,,0.014,0.027,0.7,0.004
2011-10-11,동작구,50,,0.014,0.037,0.5,0.004
2011-10-11,관악구,50,,0.018,0.04,0.6,0.003
2011-10-11,서초구,60,,0.018,0.04,0.7,0.004
2011-10-11,강남구,65,,0.01,0.053,0.7,0.005
2011-10-11,송파구,63,,0.015,0.038,0.7,0.004
2011-10-11,강동구,60,,0.015,0.028,0.3,0.005
2011-10-10,종로구,76,,0.013,0.039,0.8,0.007
2011-10-10,중구,73,,0.015,0.051,0.9,0.006
2011-10-10,용산구,73,,0.013,0.053,0.7,0.006
2011-10-10,성동구,72,,0.015,0.041,0.3,0.003
2011-10-10,광진구,75,,0.015,0.061,0.9,0.004
2011-10-10,동대문구,82,,0.015,0.055,0.7,0.006
2011-10-10,중랑구,77,,0.013,0.054,0.8,0.005
2011-10-10,성북구,71,,0.015,0.043,0.8,0.006
2011-10-10,강북구,71,,0.017,0.054,0.9,0.006
2011-10-10,도봉구,71,,0.019,0.042,0.8,0.004
2011-10-10,노원구,94,,0.013,0.047,0.7,0.006
2011-10-10,은평구,74,,0.021,0.037,0.9,0.005
2011-10-10,서대문구,70,,0.022,0.042,0.7,0.007
2011-10-10,마포구,77,,0.013,0.057,0.8,0.006
2011-10-10,양천구,64,,0.014,0.059,0.6,0.008
2011-10-10,강서구,74,,0.014,0.052,0.6,0.007
2011-10-10,구로구,80,,0.018,0.053,0.7,0.006
2011-10-10,금천구,59,,0.016,0.054,0.9,0.004
2011-10-10,영등포구,75,,0.01,0.025,0.9,0.006
2011-10-10,동작구,69,,0.018,0.068,0.6,0.005
2011-10-10,관악구,70,,0.017,0.057,0.8,0.005
2011-10-10,서초구,77,,0.017,0.053,0.8,0.005
2011-10-10,강남구,74,,0.01,0.063,0.7,0.006
2011-10-10,송파구,70,,0.014,0.046,0.8,0.004
2011-10-10,강동구,65,,0.011,0.027,0.5,0.006
2011-10-09,종로구,64,,0.009,0.041,0.6,0.006
2011-10-09,중구,65,,0.011,0.051,0.8,0.006
2011-10-09,용산구,64,,0.012,0.048,0.6,0.005
2011-10-09,성동구,68,,0.011,0.041,0.4,0.002
2011-10-09,동대문구,68,,0.013,0.052,0.6,0.005
2011-10-09,중랑구,62,,0.012,0.045,0.7,0.004
2011-10-09,성북구,60,,0.012,0.045,0.7,0.003
2011-10-09,강북구,50,,0.014,0.054,0.7,0.004
2011-10-09,도봉구,59,,0.012,0.044,0.7,0.004
2011-10-09,노원구,67,,0.011,0.043,0.6,0.004
2011-10-09,은평구,60,,0.017,0.037,0.8,0.005
2011-10-09,서대문구,61,,0.017,0.044,0.7,0.007
2011-10-09,마포구,69,,0.011,0.055,0.7,0.005
2011-10-09,양천구,56,,0.012,0.057,0.6,0.007
2011-10-09,강서구,68,,0.015,0.049,0.5,0.006
2011-10-09,구로구,74,,0.015,0.054,0.8,0.006
2011-10-09,금천구,53,,0.015,0.057,0.9,0.004
2011-10-09,영등포구,68,,0.012,0.023,0.8,0.005
2011-10-09,동작구,63,,0.016,0.085,0.7,0.005
